0.8330836971312692,0.8005129494602988,0.8049937815616904,0.8908073797556204,0.9479084481074513,0.87071549625108,0.8108406281592367,0.9720309034540685,0.017279707600297543,0.03086974333630863
0.8573256941582639,0.9370696849126253,0.9852406270319234,0.9018740894144529,0.9367263535310258,0.9126457252737858,0.862993569290815,0.20503913433878018,0.09817478784463497,0.14105652028189486
0.9394244328149138,0.8651616257107692,0.9736441592409293,0.9980697362108871,0.9754596824873253,0.8408240378653462,0.19054475221072478,0.20372966421714692,0.05732140421051361,0.3120859549335
0.9768637809817307,0.8055909576350108,0.8121977367463846,0.9608626440469501,0.8901937382623977,0.24111533917987907,0.19222297430978488,0.29322514337657596,0.6078014208733931,0.7752761445997576
0.06280091224505364,0.12658860772522032,0.25109012649505336,0.1662603847676055,0.06960038752095915,0.04133776988610975,0.04571159704218712,0.5315920965857857,0.7615265170173281,0.30522527478316314
0.07892488278413202,0.23850967614420043,0.033101931059453825,0.02336483737279499,0.18420080510190992,0.12202823699679342,0.33289490380612685,0.6487828039042823,0.6714249661713536,0.4019838898024299
0.24627491852673883,0.08611442357474294,0.07387961985585285,0.17331395895892945,0.020838594070755077,0.6439934676386702,0.3182779540013696,0.37472594210393506,0.4495783927219223,0.33087512052355633
0.24147355704466644,0.2792319277272297,0.029460475848710185,0.2870160418664824,0.09194229926312386,0.6533590016022187,0.7786656622977174,0.4129647322368526,0.66985771123479,0.6515514206834632
0.13836408735087627,0.2708671410232776,0.2501966417270305,0.12762876464138725,0.2927793243651854,0.4112019182938852,0.6141227732064031,0.5320463307972834,0.54217003892569,0.37307469960621176
0.14368501267461758,0.28051742350320824,0.06452089159729488,0.21222271560484837,0.6115015830684953,0.5951506712834274,0.5945269951922386,0.5433823338417707,0.7210408099142478,0.35520987289545247
