0.0393632525691479,0.05378031377248528,0.026039985021178328,0.03087302500498807,0.056255239014376596,0.022102944354404356,0.0544242114196133,0.056707763612877424,0.029537067567148724,0.027740015850315457
0.04593444156434422,0.05912153186090674,0.04523622310552526,0.05046103793009097,0.05258326838482212,0.021823428440784526,0.05102249568846401,0.028488001796181103,0.02530990299998009,0.04143355544957552
0.056009509787074974,0.05179538472703295,0.02143391885715522,0.0539462039966158,0.056682266446817925,0.04579074836872825,0.03931489750865193,0.046513585714385595,0.03655056992628816,0.03597283640706481
0.027727374587231755,0.04304320186398549,0.059486389817789115,0.05096412672647802,0.03571593761990548,0.04743103551532414,0.03436932980430166,0.022566138854261654,0.03910449518156201,0.01928087362098515
0.03127191832898407,0.04495808512942534,0.046525753993040764,0.02752029943067142,0.04209092579532397,0.02424328303024753,0.047092729763269586,0.01570422088756386,0.028173130980499783,0.01834243476508663
0.04155810137876672,0.03672078508764373,0.04884669422406711,0.04471500329738487,0.04690335004971903,0.027621935838918716,0.026151913684541818,0.02628961874622813,0.02121993309818647,0.027871541041789967
0.038719059258567404,0.04270415889698966,0.038208947723277854,0.043592448302087,0.03125311451050419,0.010474669932130429,0.0335342943873063,0.017077754083279374,0.03773826876613618,0.02678272965927514
0.04859467110575623,0.04093670083585645,0.028821834152664913,0.020766346204954836,0.04970976635395746,0.030152400215934884,0.011130140706604983,0.03055698464500172,0.02460607260231242,0.014891994774051651
0.04018989569421368,0.028146036520564535,0.02665220205944942,0.038908170519463714,0.02082083555663879,0.011331772680293091,0.03525794485471828,0.025490261775138065,0.025042019656884455,0.020641876317325183
0.035178545484127716,0.03209098927193812,0.04598362319264926,0.04491140853561007,0.014613925971227619,0.023068912105884864,0.02043028015554486,0.02591595334803417,0.02540840400837123,0.0333968321544768
